seqName,errors,warnings,failedGenes
"EV71/Homo_sapiens/VNM/54/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/55/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/57/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/58/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/59/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/6/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/61/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/62/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/63/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/64/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/66/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/67/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/7/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/71/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/72/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/73/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/75/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/77/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/78/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/79/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/8/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/80/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/89/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/9/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/90/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/91/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/93/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/94/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/96/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/97/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/98/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homo_sapiens/VNM/99/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Hun11_4/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ishigaki/223/2013","","",""
"EV71/Jinan1006","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/JN200804","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Lanzhou01","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/044/2010","","",""
"EV71/Ningbo.CHN/061/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/076/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/103/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/107_2/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/110/2009","","",""
"EV71/Ningbo.CHN/116/2009","","",""
"EV71/Ningbo.CHN/171/2010","","",""
"EV71/NX10_147/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Okinawa/173/2010","","",""
"EV71/Okinawa/186/2012","","",""
"EV71/Okinawa/192/2012","","",""
"EV71/Okinawa/207/2012","","",""
"EV71/Okinawa/239/2010","","",""
"EV71/Okinawa/296/2012","","",""
"EV71/Okinawa/382/2012","","",""
"EV71/P1024/2013/China","","",""
"EV71/P1043/2013/China","","",""
"EV71/P1051/2013/China","","",""
"EV71/P1055/2013/China","","",""
"EV71/P136/2013/China","","",""
"EV71/P156/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P193/2013/China","","",""
"EV71/P267/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P352/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P376/2013/China","","",""
"EV71/P386/2013/China","","",""
"EV71/P462/2013/China","","",""
"EV71/P472/2013/China","","",""
"EV71/P63/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P745/2013/China","","",""
"EV71/P787/2013/China","","",""
"EV71/P87/2013/China","","",""
"EV71/P878/2013/China","","",""
"EV71/P893/2013/China","","",""
"EV71/P977/2013/China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/P98/2013/China","","",""
"EV71/P993/2013/China","","",""
"EV71/P997/2013/China","","",""
"EV71/Queenmary/HongKong/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/SAR/SHA63","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/SAR/SHA66","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/wuhan/3018/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Xiamen/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/XY18/2011","","",""
"EV71/XYZZ8/2011","","",""
"EV71/Yuyao.CHN/009/2010","","",""
"EV71/Yuyao.CHN/244/2010","","",""
"EV71/Yuyao.CHN/454/2010","","",""
"EV71/Yuyao.CHN/455/2010","","",""
"EV71/Yuyao.CHN/467/2010","","",""
"EV71/Zhejiang08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV92_07","Unable to align: no seed matches","","<<ALL>>"
"FL001T/AH/CHN/2011","","",""
"FL003T/AH/CHN/2011","","",""
"FL003T/AH/CHN/2012","","",""
"FL005T/AH/CHN/2011","","",""
"FL008T/AH/CHN/2011","","",""
"FL011T/AH/CHN/2011","","",""
"FL013T/AH/CHN/2011","","",""
"FL015T/AH/CHN/2011","","",""
"FL017T/AH/CHN/2011","","",""
"FL018T/AH/CHN/2011","","",""
"FL031T/AH/CHN/2012","","",""
"FLA4818","","",""
"FLA6010","","",""
"FLE0350","","",""
"FLU4059","","",""
"Fuyang200805","Unable to align: no seed matches","","<<ALL>>"
"FY08_16/AH/CHN/2008","","",""
"FY08_4/AH/CHN/2008","","",""
"FY08_7/AH/CHN/2008","","",""
"FY08_C30","","",""
"FY08_C30_P14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"FY17.08_6/AH/CHN/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"FY17.08_7/AH/CHN/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"FY17.08_8/AH/CHN/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"FY23_K12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"FY23_K14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"G398_1037F/HeN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG_210/2012","","",""
"GD_DG_454/2008","","",""
"GD_DG2011_1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG2011_2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG2011_3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG2011_5","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG2011_8","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_DG2011_9","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GD_FS_985/2011","","",""
"GD_SZ_186/2012","","",""
"GD08EV023","","",""
"GD08EV027","","",""
"GD08EV037","","",""
"GD08EV038","","",""
"GD08EV081","","",""
"GD08EV157","","",""
"GD08EV183","","",""
"GD08EV219","","",""
"GD08EV268","","",""
"GD08EV273","","",""
"GD08EV414","","",""
"GD09EV017","","",""
"GD09EV027","","",""
"GD09EV030","","",""
"GD09EV035","","",""
"GD09EV040","","",""
"GD09EV057","","",""
"GD09EV059","","",""
"GD09EV082","","",""
"GD09EV083","","",""
"GD09EV111","","",""
"GD09EV112","","",""
"GD09EV117","","",""
"GD09EV138","","",""
"GD09EV162","","",""
"GD09EV166","","",""
"GD09EV167","","",""
"GD09EV191","","",""
"GD09EV197","","",""
"GD09EV244","","",""
"GD09EV246","","",""
"GD09EV247","","",""
"GD09EV249","","",""
"GD09EV253","","",""
"GD09EV269","","",""
"GD09EV282","","",""
"GD09EV285","","",""
"GD09EV291","","",""
"GD09EV293","","",""
"GD09EV304","","",""
"GD09EV305","","",""
"GD09EV308","","",""
"GD09EV311","","",""
"GD09EV328","","",""
"GD09EV330","","",""
"GD09EV339","","",""
"GD09EV347","","",""
"GD09EV348","","",""
"GD09EV366","","",""
"GD09EV367","","",""
"GD09EV371","","",""
"GD09EV372","","",""
"GD09EV383","","",""
"GD09EV387","","",""
"GD09EV391","","",""
"GD09EV422","","",""
"GD09EV459","","",""
"GD09EV460","","",""
"GD09EV461","","",""
"GD09EV465","","",""
"GD09EV468","","",""
"GD09EV472","","",""
"GD09EV482","","",""
"GD09EV487","","",""
"GD09EV514","","",""
"GD09EV529","","",""
"GD09EV538","","",""
"GD09EV567","","",""
"GD09EV570","","",""
"GD09EV571","","",""
"GD09EV573","","",""
"GD09EV579","","",""
"GD09EV584","","",""
"GD09EV597","","",""
"GD09EV601","","",""
"GDV103","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GOR_Z098_2","","",""
"GOR_Z099","","",""
"GRA1129_FRA12","","",""
"GY25_2011","","",""
"GZ_08_02","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GZ_08_03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"GZ3027/GD/CHN/2010","","",""
"GZ3044/GD/CHN/2010","","",""
"GZ3053/GD/CHN/2010","","",""
"GZ3074/GD/CHN/2010","","",""
"GZ3078/GD/CHN/2010","","",""
"GZ3146/GD/CHN/2010","","",""
"GZ3191/GD/CHN/2010","","",""
"GZ3219/GD/CHN/2010","","",""
"GZ3257/GD/CHN/2010","","",""
"GZ3273/GD/CHN/2010","","",""
"GZ3283/GD/CHN/2010","","",""
"GZ3331/GD/CHN/2010","","",""
"GZ3385/GD/CHN/2010","","",""
"GZ3437/GD/CHN/2010","","",""
"GZ3855/GD/CHN/2009","","",""
"GZ3882/GD/CHN/2009","","",""
"GZ3903/GD/CHN/2009","","",""
"GZ4578/GD/CHN/2011","","",""
"GZ4587/GD/CHN/2011","","",""
"GZ5080/GD/CHN/2012","","",""
"GZ5130/GD/CHN/2012","","",""
"GZ5179/GD/CHN/2012","","",""
"GZ5290/GD/CHN/2012","","",""
"GZ5418/GD/CHN/2012","","",""
"GZ5431/GD/CHN/2012","","",""
"GZ5435/GD/CHN/2012","","",""
"GZ5438/GD/CHN/2012","","",""
"GZ5462/GD/CHN/2012","","",""
"GZ5480/GD/CHN/2012","","",""
"GZ5483/GD/CHN/2012","","",""
"GZ5493/GD/CHN/2012","","",""
"GZ5494/GD/CHN/2012","","",""
"H0001_TW_98","Unable to align: no seed matches","","<<ALL>>"
"H0139_TW_98","Unable to align: no seed matches","","<<ALL>>"
"H0148_TW_00","Unable to align: no seed matches","","<<ALL>>"
"H0218_TW_00","Unable to align: no seed matches","","<<ALL>>"
"H0358_TW_98","Unable to align: no seed matches","","<<ALL>>"
"H0382_TW_98","Unable to align: no seed matches","","<<ALL>>"
"H0444_TW_00","Unable to align: no seed matches","","<<ALL>>"
"H0575_TW_00","Unable to align: no seed matches","","<<ALL>>"
"HCM106_VNM_2011","","",""
"HCM113_VNM_2011","","",""
"HCM120_VNM_2011","","",""
"HCM132_VNM_2011","","",""
"HCM134_VNM_2011","","",""
"HCM136_VNM_2011","","",""
"HCM138_VNM_2011","","",""
"HCM142_VNM_2011","","",""
"HCM30_VNM_2011","","",""
"HCM36_VNM_2011","","",""
"HCM48_VNM_2011","","",""
"HCM52_VNM_2011","","",""
"HCM70_VNM_2011","","",""
"HCM72_VNM_2011","","",""
"HCM80_VNM_2011","","",""
"HCM82_VNM_2011","","",""
"HCM84_VNM_2011","","",""
"HCM96_VNM_2011","","",""
"HeN_11_Sanmenxia_11","","",""
"HeN_11_Sanmenxia_23","","",""
"HeN_11_Sanmenxia_3","","",""
"HeN_11_Sanmenxia_37","","",""
"HeN_11_Sanmenxia_38","","",""
"HeN_11_Sanmenxia_39","","",""
"HeN_11_Sanmenxia_43","","",""
"HeN_11_Sanmenxia_45","","",""
"HeN_11_Sanmenxia_46","","",""
"Henan1_09_China","Unable to align: no seed matches","","<<ALL>>"
"Henan2_09_China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HN_09_Anyang_223","","",""
"HN_09_Shangqiu_101","","",""
"HN_09_Shangqiu_251","","",""
"HN1360/HN/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HNCZ_2012_15","","",""
"HNCZ/201203","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HNCZ/201208","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HQ09231463","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Hubei_HG/CHN/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Huizhou_153","","",""
"Huizhou_83","","",""
"HUN/1978","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HuN09_2","","",""
"HuN10_10","","",""
"HuN10_2","","",""
"HuN10_3","","",""
"HuN10_7","","",""
"Hungary_78","Unable to align: no seed matches","","<<ALL>>"
"isolate_01Zhenjiang2010","","",""
"isolate_01Zhenjiang2011","","",""
"isolate_01Zhenjiang2012","","",""
"isolate_02Zhenjiang2013","","",""
"isolate_03Zhenjiang2011","","",""
"isolate_03Zhenjiang2013","","",""
"isolate_04Zhenjiang2010","","",""
"isolate_04Zhenjiang2012","","",""
"isolate_05Zhenjiang2010","","",""
"isolate_05Zhenjiang2011","","",""
"isolate_05Zhenjiang2013","","",""
"isolate_06Zhenjiang2011","","",""
"isolate_10Zhenjiang2011","","",""
"isolate_12Zhenjiang2011","","",""
"isolate_15Zhenjiang2010","","",""
"isolate_22Zhenjiang2010","","",""
"Italy/2012/KM1223428","","",""
"J115_MAL_01","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"JB14080001","","",""
"JB14080033","","",""
"JB14080039","","",""
"JB14080052","","",""
"JB14080056","","",""
"JB14080091","","",""
"JB14080105","","",""
"JB14080110","","",""
"JB14080194","","",""
"JB14080243","","",""
"JB14080258","","",""
"JB14080266","","",""
"JB14080295","","",""
"JB14080298","","",""
"JB14080301","","",""
"JB14080313","","",""
"JB14080316","","",""
"JB14080355","","",""
"JB14080356","","",""
"JB14080358","","",""
"JB14080360","","",""
"JB14080519","","",""
"JB14080525","","",""
"JB14080526","","",""
"JB14080528","","",""
"JB14080530","","",""
"JB14080533","","",""
"JB14080586","","",""
"JB141010001","","",""
"JB141010004","","",""
"JB141010114","","",""
"JB141030048","","",""
"JB141030073","","",""
"JB141030077","","",""
"JB141030078","","",""
"JB141030081","","",""
"JB141030083","","",""
"JB141030084","","",""
"JB141030118","","",""
"JB141030157","","",""
"JB141030219","","",""
"JB141090001","","",""
"JB141090006","","",""
"JB141090051","","",""
"JB141090061","","",""
"JB141090069","","",""
"JB141090076","","",""
"JB141090088","","",""
"JB141130114","","",""
"JB141130125","","",""
"JB141130126","","",""
"JB141130142","","",""
"JB141130146","","",""
"JB141130160","","",""
"JB141130168","","",""
"JB141210004","","",""
"JB141210007","","",""
"JB141210009","","",""
"JB141210012","","",""
"JB141210014","","",""
"JB141210015","","",""
"JB141210025","","",""
"JB141210026","","",""
"JB141210028","","",""
"JB141210029","","",""
"JB141210032","","",""
"JB141210034","","",""
"JB141230098","","",""
"JB141230188","","",""
"JB141230202","","",""
"JB141230208","","",""
"JB141230233","","",""
"JB141230237","","",""
"JB141230238","","",""
"JB141230244","","",""
"JB141230357","","",""
"JB141230371","","",""
"JB141310009_EV71","","",""
"JB141310011_EV71","","",""
"JB141310012_EV71","","",""
"JB141310013_EV71","","",""
"JB141330007_EV71","","",""
"JB141330012_EV71","","",""
"JB141330013_EV71","","",""
"JB141330029_EV71","","",""
"JB141330034_EV71","","",""
"JB141330036_EV71","","",""
"JB141330037_EV71","","",""
"JB141330075_EV71","","",""
"JB141330094_EV71","","",""
"JB141330108_EV71","","",""
"JB141330135_EV71","","",""
"JB141330150_EV71","","",""
"JB141330220_EV71","","",""
"JB141330303_EV71","","",""
"JB141330327_EV71","","",""
"JB143090002","","",""
"JB143090003","","",""
"JB143090009","","",""
"JB143090015","","",""
"JB143090021","","",""
"JB143090079","","",""
"JB143090085","","",""
"JB143090092","","",""
"JB143090096","","",""
"JB143090112","","",""
"JB143090181","","",""
"Jiangsu2008_LYG258","","",""
"Jiangsu2008_LYG47","","",""
"Jiangsu2008_LYG81","","",""
"Jiangsu2008_YC1","","",""
"JL_AFP_EV71_06","","",""
"JL_AFP_EV71_07_1","","",""
"JL_AFP_EV71_07_3","","",""
"JN001/SD/CHN/10","","",""
"Kaifeng/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KED005_LPS2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KED005_org","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KM11_10","","",""
"KM11_12","","",""
"KM11_17","","",""
"KM11_20","","",""
"KM11_7","","",""
"KM11_9","","",""
"KM1346074","","",""
"KMM/09","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KwNs/03/2447","Unable to align: no seed matches","","<<ALL>>"
"Laos2011_HFMD12V","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LAZ60_TR","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LPS11_2011","","",""
"LPS126_2011","","",""
"LPS42_2011","","",""
"LR_CH_06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LY10001/SD/CHN/2010/EV71","","",""
"LY10010/SD/CHN/2010/EV71","","",""
"LY10012/SD/CHN/2010/EV71","","",""
"LY10017/SD/CHN/2010/EV71","","",""
"LY10027/SD/CHN/2010/EV71","","",""
"LY10028/SD/CHN/2010/EV71","","",""
"LY10031/SD/CHN/2010/EV71","","",""
"LY10032/SD/CHN/2010/EV71","","",""
"LY10033/SD/CHN/2010/EV71","","",""
"LY10037/SD/CHN/2010/EV71","","",""
"LY10039/SD/CHN/2010/EV71","","",""
"LY10040/SD/CHN/2010/EV71","","",""
"LY10042/SD/CHN/2010/EV71","","",""
"LY10048/SD/CHN/2010/EV71","","",""
"LY10051/SD/CHN/2010/EV71","","",""
"LY10053/SD/CHN/2010/EV71","","",""
"LY10054/SD/CHN/2010/EV71","","",""
"LY10055/SD/CHN/2010/EV71","","",""
"LY10058/SD/CHN/2010/EV71","","",""
"LY10061/SD/CHN/2010/EV71","","",""
"LY10063/SD/CHN/2010/EV71","","",""
"LY10074/SD/CHN/2010/EV71","","",""
"LY10077/SD/CHN/2010/EV71","","",""
"LY10079/SD/CHN/2010/EV71","","",""
"LY10081/SD/CHN/2010/EV71","","",""
"LY10088/SD/CHN/2010/EV71","","",""
"LY10093/SD/CHN/2010/EV71","","",""
"LY10098/SD/CHN/2010/EV71","","",""
"LY10101/SD/CHN/2010/EV71","","",""
"LY10102/SD/CHN/2010/EV71","","",""
"LY10105/SD/CHN/2010/EV71","","",""
"LY10107/SD/CHN/2010/EV71","","",""
"LY10109/SD/CHN/2010/EV71","","",""
"LY10110/SD/CHN/2010/EV71","","",""
"LY10116/SD/CHN/2010/EV71","","",""
"LY10119/SD/CHN/2010/EV71","","",""
"LY10122/SD/CHN/2010/EV71","","",""
"LY10129/SD/CHN/2010/EV71","","",""
"LY10131/SD/CHN/2010/EV71","","",""
"LY10143/SD/CHN/2010/EV71","","",""
"LY10148/SD/CHN/2010/EV71","","",""
"LY10154/SD/CHN/2010/EV71","","",""
"LY10155/SD/CHN/2010/EV71","","",""
"LY10163/SD/CHN/2010/EV71","","",""
"LYO29244_FRA10","","",""
"LYO40162_FRA12","","",""
"M0167_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0177_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0200_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0225_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0226_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0267_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M0380_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M0485_TW_00","Unable to align: no seed matches","","<<ALL>>"
"M1089_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1288_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1473_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1577_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1644_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1656_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M183_1176F/HeN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M202_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M245_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M314_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M448_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M538_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M617_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M654_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M665_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M668_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M707_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M957_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M988_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M990_TW12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"MAD_3126_11","","",""
"MAD_72341_04","","",""
"MAS03/AH/CHN/2009","","",""
"MAS06/AH/CHN/2010","","",""
"MP10","Unable to align: no seed matches","","<<ALL>>"
"MP10_2","Unable to align: no seed matches","","<<ALL>>"
"MP10_2010","Unable to align: no seed matches","","<<ALL>>"
"MRS/09/3663","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"MS/7423/87","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"MY104_9_SAR_97","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"MY821_3_SAR_97","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"MZ2008","Unable to align: no seed matches","","<<ALL>>"
"N_1024","","",""
"N_384A","","",""
"N_390","","",""
"N_427A","","",""
"N_446","","",""
"N_451","","",""
"N_471A","","",""
"N_474","","",""
"N_475","","",""
"N_480","","",""
"N_490","","",""
"N_505A","","",""
"N_507","","",""
"N_514","","",""
"N_845A","","",""
"N_894","","",""
"N_899","","",""
"N_901A","","",""
"N_903","","",""
"N_905","","",""
"N_906","","",""
"N_918","","",""
"N_955","","",""
"N_963","","",""
"N_987","","",""
"N_993","","",""
"N0118_TW_00","Unable to align: no seed matches","","<<ALL>>"
"N03_522_2","","",""
"N1034_TW_00","Unable to align: no seed matches","","<<ALL>>"
"N1059_TW_00","Unable to align: no seed matches","","<<ALL>>"
"N1554_TW_00","Unable to align: no seed matches","","<<ALL>>"
"N1643_TW_00","Unable to align: no seed matches","","<<ALL>>"
"N1745_TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N2121_TW05","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N2838_TW03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N3340_TW_02","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"N4643_TW_98","Unable to align: no seed matches","","<<ALL>>"
"N5033_TW_98","Unable to align: no seed matches","","<<ALL>>"
"N5055_TW_98","Unable to align: no seed matches","","<<ALL>>"
"N5062_TW_98","Unable to align: no seed matches","","<<ALL>>"
